0 0 0
10 0.04562825978571428 0.02424869762117755
15 0.07866229920634922 0.015968664837164043
20 0.08929388492063492 0.017009351238158697
30 0.08944958888888889 0.014914968391889924
50 0.09816399841269842 0.013133419171892653
57.58 0.09504475873015873 0.014537653096525696
100 0.08976872936507936 0.016243614130428324
200 0.07090034159523809 0.02552245704156789
inf 0.059721516666666655 0.02421382725923913
